usernum	cond	timestamp	leftright	order	expected	choice
129	filler_l_l	12/17/2019 12:40:37.548	0.946943314354034	5	either	leg_knee
129	target_h1_4	12/17/2019 12:40:43.784	0.49892022351651	6	either	thumb
129	target_f1_4	12/17/2019 12:40:52.626	0.198448273194121	7	either	ring_toe
129	filler_a_l	12/17/2019 12:40:55.318	0.0139520304082943	8	arm	arm_shoulder
129	filler_b_b	12/17/2019 12:41:00.860	0.34922209948218	9	either	back
129	target_h1_5	12/17/2019 12:41:10.114	0.169343010130437	10	either	pinky
129	target_f1_5	12/17/2019 12:41:24.367	0.59242678091778	11	either	pinky_toe
129	target_f4_5	12/17/2019 12:41:28.802	0.177443473673524	12	either	pinky_toe
130	target_h4_5	12/17/2019 12:39:32.791	0.253505905465321	1	either	ring_finger
130	filler_b_b	12/17/2019 12:39:37.383	0.815709920440899	2	either	back
130	filler_a_a	12/17/2019 12:39:42.129	0.534300204672949	3	either	arm_shoulder
130	filler_l_b	12/17/2019 12:39:47.482	0.429254666277306	4	leg	leg_knee
130	filler_b_a	12/17/2019 12:39:51.270	0.775132160241814	5	back	back
130	target_h1_4	12/17/2019 12:39:56.155	0.310504229812981	6	either	thumb
130	filler_a_l	12/17/2019 12:40:00.978	0.135878807938756	7	arm	arm_shoulder
130	target_f4_5	12/17/2019 12:40:06.696	0.386719522838579	8	either	ring_toe
130	filler_l_l	12/17/2019 12:40:14.029	0.478323313714103	9	either	leg_knee
130	target_h1_5	12/17/2019 12:40:21.035	0.559236707938002	10	either	thumb
130	target_f1_4	12/17/2019 12:40:25.393	0.16534833594142	11	either	ring_toe
130	target_f1_5	12/17/2019 12:40:31.559	0.985775840076716	12	either	pinky_toe
131	filler_a_l	12/17/2019 12:41:32.769	0.301765920435177	1	arm	arm_shoulder
131	target_f1_5	12/17/2019 12:41:36.928	0.754683436433883	2	either	big_toe
131	target_f4_5	12/17/2019 12:41:44.212	0.0876720546084506	3	either	ring_toe
131	target_f1_4	12/17/2019 12:41:48.722	0.402546042184444	4	either	big_toe
131	target_h1_4	12/17/2019 12:41:53.760	0.495836845207126	5	either	thumb
131	filler_a_a	12/17/2019 12:42:00.756	0.035733992307545	6	either	arm_shoulder
131	filler_l_l	12/17/2019 12:42:02.858	0.123883385983394	7	either	leg_calf
131	filler_b_b	12/17/2019 12:42:06.163	0.424357099532248	8	either	back_shoulder
131	target_h1_5	12/17/2019 12:42:17.149	0.471739435409294	9	either	thumb
131	filler_b_a	12/17/2019 12:42:20.809	0.273927969466062	10	back	back
131	target_h4_5	12/17/2019 12:42:23.490	0.378947446196438	11	either	ring_finger
131	filler_l_b	12/17/2019 12:42:25.657	0.405058814286352	12	leg	leg_knee
132	filler_a_l	12/17/2019 12:42:16.934	0.519041837266744	1	arm	arm_shoulder
132	target_f4_5	12/17/2019 12:42:24.697	0.392389700123207	2	either	ring_toe
132	target_h4_5	12/17/2019 12:42:38.186	0.342424862626107	3	either	pinky
132	filler_l_l	12/17/2019 12:42:45.112	0.363994832457141	4	either	leg_calf
132	filler_l_b	12/17/2019 12:42:48.630	0.322931779622198	5	leg	leg_knee
132	filler_b_b	12/17/2019 12:42:52.877	0.0278866855233026	6	either	back_shoulder
132	filler_b_a	12/17/2019 12:42:55.927	0.804272225665958	7	back	back
132	filler_a_a	12/17/2019 12:42:58.943	0.843196224029274	8	either	arm_shoulder
132	target_h1_4	12/17/2019 12:43:02.642	0.823016618917794	9	either	ring_finger
132	target_f1_5	12/17/2019 12:43:08.463	0.510953693957166	10	either	big_toe
132	target_f1_4	12/17/2019 12:43:13.173	0.533329377024533	11	either	ring_toe
132	target_h1_5	12/17/2019 12:43:18.721	0.171656937877746	12	either	pinky
133	filler_b_b	12/17/2019 12:42:47.644	0.423593275555508	1	either	back
